"","annot","BH.Q","ADJ.P","PER","LAG","AMP"
"9464","Foxc1",1,0.280357142857143,18,15,13.8959240500195
"9465","Ube3b",1,0.127232142857143,12,3,102.642454575542
"9466","Manbal",1,1,18,12,48.1050034742032
"9467","Gm16581",1,1,12,0,9.00063265671703
"9468","Ovca2",1,0.549107142857143,12,0,24.0246046532737
"9469","Susd1",1,0.978125,12,6,141.113102565669
"9470","Ccbe1",1,0.280357142857143,12,3,44.0416610344491
"9471","Ly6h",1,1,18,9,27.4952317311567
"9472","Abi3",1,0.127232142857143,12,0,50.8808748131902
"9473","Zfp566",1,0.978125,12,9,10.1129488581009
"9474","Tmppe",1,0.978125,12,6,23.7064962094762
"9475","Zfp429",1,0.549107142857143,18,0,21.2982107959824
"9476","Dap3",1,1,18,9,86.988288510218
"9477","Ccdc17",1,0.978125,18,0,60.1904166663311
"9478","Clec14a",1,0.015625,12,0,45.3208250284503
"9479","Ppfia3",1,0.978125,18,9,12.8417420056973
"9480","Upp1",1,1,18,0,16.6589916150601
"9481","Cpa3",1,0.280357142857143,12,3,19.1382059322464
"9482","Fpgs",1,0.280357142857143,12,6,184.969522360196
"9483","Chst2",1,0.280357142857143,18,0,8.62439846565238
"9484","Gnb4",1,1,18,0,119.793359671026
"9485","Coq4",1,1,18,6,20.2944892975699
"9486","Kbtbd7",1,1,18,0,27.2584785000895
"9487","Alkbh1",1,1,12,6,18.8110446885328
"9488","Exosc1",1,1,18,0,16.8963191764923
"9489","Alg6",1,0.978125,12,6,24.4353982355928
"9490","Zeb1",1,1,12,0,96.3382060872659
"9491","Zfp809",1,0.549107142857143,12,0,31.4846255688969
"9492","Crb2",1,0.978125,12,3,15.6692520523067
"9493","Mrpl1",1,0.978125,18,9,31.072590258054
"9494","4930581F22Rik",1,0.549107142857143,12,0,20.5826516663087
"9495","Naa16",1,0.549107142857143,12,0,39.6968577463665
"9496","Ercc4",1,0.127232142857143,18,3,15.0185148636834
"9497","Brap",1,0.978125,12,6,89.107417285702
"9498","Or51e2",1,1,18,15,4.43215515513821
"9499","Utp25",1,1,24,18,9.55066936225539
"9500","Rpl30",1,1,24,18,38.7017610534838
"9501","Zbtb33",1,1,18,0,46.4633584382602
"9502","Cars",1,0.549107142857143,12,6,55.4612298375095
"9503","Msr1",1,1,24,6,24.6734572502599
"9504","Olfm2",1,0.978125,12,0,20.0041867649056
"9505","Rhno1",1,1,18,3,17.404532941967
"9506","Fbxl15",1,0.549107142857143,12,6,19.0538980861659
"9507","Slc10a6",1,0.0495535714285714,12,0,86.6238328300698
"9508","Alg12",1,0.549107142857143,12,6,21.6823403482643
"9509","Dusp19",1,1,12,6,17.181571334986
"9510","Sox6os",1,1,18,6,20.810605174135
"9511","Zmat3",1,1,24,0,48.1249183778436
"9512","Cnnm4",1,1,24,12,16.4357528801094
"9513","Mrps21",1,0.978125,18,9,93.4136666004614
"9514","Zrsr2",1,1,12,6,26.9297476757596
"9515","Sytl1",1,0.280357142857143,12,6,89.5285976100765
"9516","Gm10254",1,1,24,6,18.8243371581436
"9517","Sox7",1,0.127232142857143,12,0,199.871082947894
"9518","A130010J15Rik",1,0.280357142857143,12,6,15.2564142964149
"9519","Gm6104",1,1,18,9,46.4117623784652
"9520","Endog",1,0.549107142857143,12,3,33.1865183717447
"9521","Tmed2b",1,1,12,6,106.097530172888
"9522","Cog3",1,0.978125,12,6,109.053573912424
"9523","Nopchap1",1,0.127232142857143,12,6,49.4495045368858
"9524","Acvr2a",1,1,18,0,40.5338516247569
"9525","Mettl23",1,1,18,6,18.7194919557721
"9526","Senp1",1,1,18,0,29.5393399255487
"9527","5830444B04Rik",1,0.549107142857143,18,3,6.57923873823671
"9528","Xk",1,0.978125,12,6,62.7474113837102
"9529","Nr2c2ap",1,1,24,0,34.1028056505729
"9530","Mall",1,0.978125,12,3,44.5799057835035
"9531","Rpl6l",1,0.549107142857143,18,3,87.3404160782888
"9532","Zdhhc6",1,0.280357142857143,12,0,29.7288099551987
"9533","Slc7a5",1,0.127232142857143,12,6,4012.71125133677
"9534","Tbc1d19",1,0.127232142857143,12,0,48.1446964106136
"9535","Rab4a",1,0.127232142857143,12,6,13.7757410217297
"9536","Mfap1a",1,0.978125,12,0,18.1917956982057
"9537","Elk1",1,0.549107142857143,18,9,39.8653972540877
"9538","Ogfrl1",1,1,18,15,32.752415622703
"9539","A430110L20Rik",1,1,24,6,7.68702457645975
"9540","Tgs1",1,1,18,0,23.4505286832526
"9541","Bbs5",1,1,24,6,9.36012603572372
"9542","Zfp939",1,1,18,0,13.9721513461508
"9543","Btf3-ps1",1,0.0495535714285714,12,0,50.2401982131346
"9544","H2-Ob",1,1,24,6,4.89634216686245
"9545","Stard9",1,1,12,0,53.3317270149047
"9546","Aars2",1,1,18,9,20.6884952467103
"9547","Blvrb",1,1,12,0,54.0141883068604
"9548","Prpf4",1,1,24,18,24.7841998904569
"9549","Fam207a",1,0.978125,12,6,16.7339884479862
"9550","Rab31",1,0.978125,12,0,91.3190468213344
"9551","Zkscan8",1,1,18,15,32.5286768715811
"9552","Ttll5",1,0.978125,12,6,32.2761199539573
"9553","Gm1826",1,1,18,0,12.339326493626
"9554","Gm15710",1,0.978125,18,15,16.7728739676875
"9555","Insl6",1,0.549107142857143,12,6,23.2138972919468
"9556","Ehd4",1,0.0495535714285714,12,0,172.193541184556
"9557","Nupl1",1,0.280357142857143,12,9,28.3421748256348
"9558","Zfat",1,0.978125,12,6,11.5653149300968
"9559","Msantd2",1,1,12,0,39.109479818569
"9560","Cbx3-ps6",1,0.978125,18,0,4.51546448853882
"9561","Gm8666",1,0.549107142857143,18,6,21.9174095206709
"9562","Tmco3",1,1,24,0,25.0560959451089
"9563","S100a13",1,0.549107142857143,12,3,203.080857851915
"9564","Notch4",1,0.0495535714285714,12,0,254.221623428593
"9565","Dnajc16",1,0.978125,12,6,78.7157505971397
"9566","Ttpal",1,1,18,0,70.854518035693
"9567","Sdad1",1,0.978125,12,6,51.632787447748
"9568","Pla2g4a",1,0.978125,12,6,28.2099973150858
"9569","Amhr2",1,1,12,0,9.42938080126341
"9570","Ncaph",1,1,18,0,14.6210296314191
"9571","Nceh1",1,0.978125,18,0,2.3827779096804
"9572","Tmem62",1,0.978125,12,6,26.9187495212224
"9573","Ppcs",1,0.549107142857143,18,9,24.7658354051161
"9574","Lcmt2",1,1,18,9,11.4716920320992
"9575","Gm14292",1,1,18,0,8.8284287809009
"9576","Adck2",1,0.549107142857143,18,12,24.3823134880509
"9577","Cd86",1,0.549107142857143,12,0,30.0806520159866
"9578","Cpz",1,1,18,9,36.2127042157313
"9579","Abhd18",1,1,18,0,13.0913278048614
"9580","Tmem250-ps",1,0.549107142857143,18,9,95.7646902430503
"9581","Chd9",1,0.978125,18,0,81.9491425559164
"9582","Irak4",1,0.978125,12,0,41.1256702087957
"9583","Thoc2",1,1,12,6,71.1713013941458
"9584","Hacd4",1,0.127232142857143,12,0,49.1266022219877
"9585","Map3k15",1,0.978125,18,15,12.9106488599527
"9586","Dync2i2",1,1,24,18,45.9838755856975
"9587","5430403G16Rik",1,0.978125,18,0,6.00053057242187
"9588","Oas1c",1,0.280357142857143,18,15,13.6839565456163
"9589","Casp4",1,0.127232142857143,12,0,39.98618070508
"9590","Kazald1",1,1,24,18,10.3787790238211
"9591","Gm15361",1,1,18,0,6.87543333050206
"9592","Slc35e2",1,1,12,6,93.4417981392731
"9593","Gas2",1,0.015625,18,15,17.7764296005454
"9594","Spata6l",1,0.280357142857143,12,3,20.5497721020886
"9595","Mon1b",1,1,12,6,6.84922969154948
"9596","Dok4",1,1,12,0,50.1676049361054
"9597","Shroom1",1,0.549107142857143,12,6,87.7052667080917
"9598","Ulk3",1,1,12,6,67.5627533280272
"9599","Tspyl5",1,0.978125,18,3,5.43778317511906
"9600","Ccdc115",1,1,18,9,11.3157345947742
"9601","Lyrm4",1,0.015625,12,0,22.395052143627
"9602","Kpna3",1,1,12,0,64.8245104053547
"9603","Gm6776",1,1,18,0,12.0910305264488
"9604","Csrnp1",1,0.978125,12,3,16.3630170269383
"9605","Csf2ra",1,0.0495535714285714,12,3,30.0597400286672
"9606","Gm21974",1,0.549107142857143,12,0,65.069747511048
"9607","Ammecr1",1,0.549107142857143,18,0,8.4113827549617
"9608","Cks1b",1,1,18,9,35.8214400853965
"9609","0610009L18Rik",1,1,24,12,12.5407549183909
"9610","Robo1",1,0.978125,18,0,15.1224247039438
"9611","Pstpip1",1,1,24,12,67.1070979762948
"9612","4933434E20Rik",1,0.280357142857143,12,9,68.7503590984442
"9613","Pag1",1,0.549107142857143,18,0,29.1190736546478
"9614","Ldlrad4",1,1,24,6,10.5070536846213
"9615","Mrpl47",1,0.549107142857143,12,0,30.6509440903916
"9616","Pcnx4",1,1,18,0,7.53268699180075
"9617","AW146154",1,0.127232142857143,18,0,18.783826985136
"9618","Gm5822",1,1,18,0,10.3569448799016
"9619","Rtl5",1,1,12,6,293.078716854434
"9620","Ssrp1",1,0.127232142857143,12,6,78.0061728176889
"9621","Plaa",1,0.127232142857143,12,6,43.0932089615636
"9622","Snip1",1,0.280357142857143,18,12,14.0784650920095
"9623","Fpgt",1,0.127232142857143,12,0,26.1833869244029
"9624","Gins3",1,1,24,6,6.34066045161481
"9625","Anxa8",1,0.0495535714285714,12,0,63.3242904189806
"9626","Wnk2",1,1,12,6,143.230463231185
"9627","Gm12226",1,0.549107142857143,12,3,2.549337753352
"9628","Ywhaq-ps3",1,1,24,12,7.6571063941877
"9629","4930522L14Rik",1,1,12,0,4.54306248142805
"9630","Colgalt2",1,1,18,3,12.1787920058979
"9631","Gm13131",1,1,12,0,29.8763000332215
"9632","Sms-ps",1,0.978125,12,0,6.18950203318619
"9633","Cbr3",1,1,24,12,27.3729768573419
"9634","Nme6",1,0.978125,12,6,31.1017300943245
"9635","Tyw3",1,0.978125,18,3,9.19724743781141
"9636","Chst15",1,0.978125,12,0,122.668094411748
"9637","Snai2",1,0.549107142857143,18,12,12.32536806706
"9638","Acot13",1,1,18,9,22.940026997996
"9639","A930004D18Rik",1,0.549107142857143,12,0,16.2497500975124
"9640","Spast",1,1,18,0,48.3970060392139
"9641","Zfp954",1,1,18,0,12.417221468425
"9642","Tbkbp1",1,0.280357142857143,12,3,111.205620640259
"9643","Sec24d",1,0.280357142857143,12,6,279.761655053818
"9644","Zfp65",1,0.549107142857143,18,0,13.4483200405028
"9645","Oas1a",1,1,24,18,6.33394377560809
"9646","Phactr1",1,0.978125,12,0,21.238808244377
"9647","Btf3",1,0.978125,18,6,28.8145997616966
"9648","Gm15946",1,1,18,3,7.19628443957964
"9649","Il2ra",1,1,12,0,19.8865962446765
"9650","Zfp959",1,0.0495535714285714,18,0,9.56950289731535
"9651","Eif2b2",1,1,24,18,74.9770450760636
"9652","Pafah1b2",1,0.127232142857143,12,0,65.9860665129328
"9653","Crispld1",1,1,24,12,21.8207629833097
"9654","Gm12940",1,1,24,12,62.7812846861322
"9655","Sar1b",1,1,18,3,56.6838504985258
"9656","Gadd45b",1,0.280357142857143,12,3,34.0984863891096
"9657","Anpep",1,0.280357142857143,12,0,103.264723518769
"9658","Tmcc3",1,0.0495535714285714,12,0,371.842104267069
"9659","Rgs16",1,0.978125,18,9,15.2226146706938
"9660","Gpr137b",1,0.127232142857143,12,0,51.4565720921055
"9661","Rhobtb3",1,0.0495535714285714,12,6,122.231206353491
"9662","Mrm3",1,1,18,6,15.7790138154522
"9663","Rbm4b",1,0.978125,18,12,5.49451646604563
"9664","Eid2b",1,0.549107142857143,12,0,7.12278366172535
"9665","Gpr132",1,0.978125,18,0,8.76719737203242
"9666","Secisbp2l",1,1,18,15,81.5566698705522
"9667","Ankrd6",1,1,24,12,19.5943155449757
"9668","Chsy1",1,0.280357142857143,12,0,76.9329958842031
"9669","Mrpl27-ps",1,1,18,9,17.0197829974769
"9670","Dpcd",1,1,24,6,13.375415223387
"9671","Gdpd3",1,0.978125,18,15,10.2689256925438
"9672","Pkp4",1,0.549107142857143,18,15,199.523802887183
"9673","Ptgis",1,0.280357142857143,12,3,125.927053712009
"9674","Slu7",1,0.978125,18,0,36.0125521567696
"9675","Ccdc22",1,0.549107142857143,18,12,5.49638541058761
"9676","Gm12992",1,0.280357142857143,18,3,11.8599699476818
"9677","Mamdc2",1,0.978125,12,0,30.540189927496
"9678","Nphp3",1,0.978125,12,9,19.5007194748472
"9679","Naip2",1,1,18,0,14.4397423752896
"9680","Rpsa-ps12",1,1,18,9,20.478037732202
"9681","Helz2",1,0.978125,18,0,169.887636775319
"9682","Rsbn1",1,1,18,15,28.4422184904789
"9683","Vangl1",1,1,18,0,13.1589824884351
"9684","Zfp618",1,1,24,12,62.5839129561782
"9685","Porcn",1,0.549107142857143,12,0,33.6630309215864
"9686","Phc1",1,1,24,12,34.48902629628
"9687","Prnd",1,0.549107142857143,18,6,35.145276804586
"9688","Glo1",1,0.978125,12,3,38.0445878871763
"9689","Tbp",1,0.978125,12,3,23.6831393740748
"9690","Sugt1",1,1,24,6,44.0566210294586
"9691","Aplf",1,1,18,0,11.5803222172582
"9692","Rarb",1,1,18,0,17.3653772481586
"9693","Eif2b3",1,0.280357142857143,18,12,58.1445006510252
"9694","Azi2",1,1,24,6,36.6954631343011
"9695","Rbbp8",1,1,18,15,17.6635121561836
"9696","Rims4",1,0.280357142857143,18,9,33.4641827330015
"9697","Ctbs",1,1,24,12,21.2867428120138
"9698","Pdzd11",1,1,12,6,40.2561511574232
"9699","Ythdf2",1,1,18,9,11.4710246866797
"9700","Aph1b",1,0.549107142857143,18,15,18.7099928422292
"9701","Gpr39",1,0.0495535714285714,12,6,30.8617466573081
"9702","Dclre1b",1,0.280357142857143,12,0,23.6304219775334
"9703","Vwa5a",1,1,12,0,166.285317673682
"9704","Lrrc8b",1,1,24,0,15.326318853773
"9705","Ap5b1",1,0.280357142857143,12,6,22.0276159596148
"9706","Gm14176",1,1,24,18,13.2060553555481
"9707","Sfrp2",1,1,12,0,44.4434414551866
"9708","Mrps12",1,1,18,9,31.5473925307561
"9709","Bpnt1",1,0.549107142857143,18,9,37.1921215827824
"9710","Mier2",1,0.0495535714285714,12,6,26.7080597683498
"9711","Slc9b2",1,0.549107142857143,18,15,8.88821480027275
"9712","Cdan1",1,0.549107142857143,18,6,13.1865054701244
"9713","Dmac1",1,1,18,9,58.0107151972409
"9714","Rnf150",1,0.549107142857143,12,0,75.2196596265792
"9715","Adprh",1,1,12,0,65.0196988769119
"9716","Tnc",1,1,12,0,40.3938165477719
"9717","Lhx6",1,0.280357142857143,12,0,38.4989367461771
"9718","Pigx",1,0.978125,12,9,17.9523645946711
"9719","Rpp38",1,1,24,0,7.60103774848579
"9720","Tnip2",1,1,24,6,13.6140591784469
"9721","Mrps36",1,0.549107142857143,18,9,20.5613180702436
"9722","Lig4",1,0.549107142857143,12,9,11.5864011886471
"9723","Hoxc9",1,0.549107142857143,18,9,23.2173972516179
"9724","Arid3b",1,0.549107142857143,18,0,22.6888099433612
"9725","Dop1a",1,1,18,15,21.9244059723563
"9726","Elp6",1,1,12,6,10.6936975467062
"9727","Mgat5",1,1,18,3,6.19131450416719
"9728","Qdpr",1,0.280357142857143,18,9,286.363188495791
"9729","Piezo2",1,0.978125,18,0,12.1005798889114
"9730","Rrp15",1,1,24,0,14.7120354117114
"9731","Mtfp1",1,0.549107142857143,18,9,9.0327141775576
"9732","Rdm1",1,0.978125,18,12,36.6995172813055
"9733","Cmtr1",1,0.978125,18,0,40.3460758365476
"9734","Hirip3",1,0.280357142857143,12,0,23.3537284651474
"9735","Ccdc149",1,1,18,15,12.4414016357161
"9736","Cybrd1",1,0.549107142857143,12,0,17.961618357607
"9737","Rttn",1,1,18,0,19.01934934828
"9738","Ormdl2",1,1,24,18,53.6301171239532
"9739","Armt1",1,0.549107142857143,18,9,17.753926919496
"9740","Palb2",1,1,18,3,8.61663980642492
"9741","Cibar1",1,1,18,0,36.6771511451656
"9742","Sh3bp2",1,1,24,12,28.5034254589909
"9743","Rpl18-ps1",1,1,18,0,11.9350447366717
"9744","Cxxc4",1,0.978125,18,0,10.8249345146775
"9745","Agtrap",1,1,24,12,45.3228372672201
"9746","Slc7a7",1,0.549107142857143,18,0,13.2680584455192
"9747","Spag1",1,0.549107142857143,18,3,16.9089950503549
"9748","Irag2",1,1,24,6,23.8921121969076
"9749","Cgas",1,0.549107142857143,18,0,8.20385870831118
"9750","Fn3krp",1,0.127232142857143,12,3,30.5392989436828
"9751","Thoc6",1,1,18,9,12.7110120754418
"9752","Igf1r",1,0.0495535714285714,12,6,98.3113699928563
"9753","Morn4",1,1,24,12,48.0940832147789
"9754","Tekt2",1,1,12,0,19.0967266700793
"9755","Mrpl22",1,1,18,9,23.5310006076471
"9756","Crry-ps",1,0.978125,18,0,9.90436028952834
"9757","Afap1l2",1,1,18,9,43.4813064612927
"9758","Taf1",1,1,18,15,74.783843760595
"9759","Lctl",1,1,24,0,32.7403793677077
"9760","Tmem79",1,0.978125,12,6,34.2627445917807
"9761","Gbp8",1,1,18,0,18.0425895844467
"9762","Commd7",1,0.0495535714285714,18,9,31.1822478232819
"9763","Fcf1",1,0.280357142857143,12,0,39.3590802226943
"9764","Stard13",1,1,18,0,75.4965056204209
"9765","Shisa5",1,0.549107142857143,12,0,325.00621992159
"9766","Arhgef7",1,1,18,0,110.158679729905
"9767","Pold4",1,0.549107142857143,18,12,96.053158638565
"9768","Sertad3",1,1,18,9,28.2506699530511
"9769","Plp2",1,1,12,6,96.4890823916598
"9770","Srp54a",1,0.549107142857143,12,6,36.3083113395852
"9771","Nsun2",1,0.127232142857143,12,6,116.175395662525
"9772","Panx1",1,1,12,0,7.65173023811001
"9773","Trim29",1,0.280357142857143,12,6,100.034707376877
"9774","Traf6",1,1,18,0,48.0174418852447
"9775","Zdhhc1",1,0.280357142857143,12,0,78.9177784926434
"9776","Gm13341",1,1,24,6,12.13106424254
"9777","Abhd14a",1,0.549107142857143,18,9,16.9938072442334
"9778","Mthfd2l",1,0.280357142857143,18,9,14.0427915303953
"9779","Mrm1",1,0.549107142857143,18,9,16.0468696795046
"9780","Ttc26",1,0.549107142857143,18,0,28.6385257768428
"9781","Prdx3",1,0.549107142857143,18,9,469.994368700572
"9782","Adat2",1,1,24,0,12.0646073970694
"9783","Trmt61b",1,0.280357142857143,12,6,16.8440793466548
"9784","Rnf6",1,0.280357142857143,12,9,59.0172144253352
"9785","Acot9",1,0.978125,18,9,43.1465702413447
"9786","Slc2a12",1,0.127232142857143,18,0,43.6386742328297
"9787","9330020H09Rik",1,1,18,3,8.91572936320949
"9788","Trmt112-ps2",1,1,18,9,13.4372523962259
"9789","Ankrd49",1,0.549107142857143,12,6,24.5559043432441
"9790","Gm10145",1,1,18,9,27.7814199888748
"9791","Fbxl12",1,1,24,12,27.7655622785666
"9792","Fbxo46",1,0.978125,12,0,11.3405733885879
"9793","Epor",1,0.978125,12,3,19.3060538923515
"9794","Ergic1",1,0.0495535714285714,12,6,556.858151070205
"9795","Wasl",1,1,18,0,50.0616188611139
"9796","Mrps16",1,0.978125,18,9,78.687125775344
"9797","Odf3l1",1,0.549107142857143,18,9,5.68487385085549
"9798","Setdb2",1,1,18,0,11.9200512242695
"9799","Gpr4",1,0.978125,12,0,54.2203092973837
"9800","Fyb2",1,0.280357142857143,12,6,108.645159598913
"9801","Agpat4",1,0.127232142857143,12,0,35.316035689217
"9802","Traf3ip3",1,1,24,6,6.02795389350253
"9803","Cybc1",1,0.127232142857143,12,6,41.0566969717362
"9804","B3gnt3",1,0.549107142857143,12,0,87.2954855403828
"9805","Mob3b",1,0.549107142857143,18,0,35.9360545791707
"9806","Dcbld1",1,0.280357142857143,12,6,20.7567726126327
"9807","Spats2l",1,1,18,0,13.8872218013284
